Date,MSFT,AMZN,NVDA,META
2026-01-09,0.013405502382265677,0.09218545202124728,-0.02112795180026983,0.004074420094794418
2026-01-16,-0.04051909581182922,-0.03338996524613169,0.007411018604115416,-0.050240420018083154
2026-01-23,0.013243135779270387,0.0001673157650503576,0.007732384372932888,0.062087930883043985
2026-01-30,-0.0765318007754584,0.0005853796099042352,0.01843667266409299,0.08764945600973317
2026-02-06,-0.06774498474806034,-0.1211031983199391,-0.029927253104698015,-0.07681781033027757
2026-02-13,0.0004487142601805605,-0.0548212896375182,-0.014023055598494039,-0.03279117224671624
2026-02-20,-0.007932157213890956,0.0569445530788113,0.03834593246003415,0.02483712876411115
2026-02-27,-0.0113033250997705,-0.0005235381944316275,-0.06653676612026349,-0.011408435126584293
2026-03-06,0.04129956560340231,0.015285746256510357,0.003555558467890352,-0.005122031953789463
2026-03-13,-0.03279047855721262,-0.025983811127386236,0.013720276000101617,-0.04830507502294823
2026-03-20,-0.03458472153816061,-0.011075278432307267,-0.04188628771385505,-0.03184190285659627
2026-03-27,-0.06572923288210797,-0.02936163472106068,-0.029994185702453935,-0.11444268850927897
2026-04-03,0.046780844470211136,0.052322705559254556,0.05891831064007125,0.09271110532664295
2026-04-10,-0.006935089900663272,0.13638747212490543,0.0633632902530914,0.09643826945569178
2026-04-17,0.13999517086846192,0.05109485873938513,0.06918295888331927,0.09317948374744311
2026-04-24,0.004328328863584252,0.053599907433909744,0.03267556754843026,-0.0196354157932781
2026-05-01,-0.02397435528995251,0.016174929691307627,-0.0471503106402833,-0.09818822672728267
2026-05-08,0.0016407620976133241,0.016476488292153313,0.08440412397418129,0.0014455280106175916
2026-05-15,0.016380817746429743,-0.03131868217958278,0.047026076442920894,0.0075455993323532145
2026-05-22,-0.0057911963927615995,0.008253170874858773,-0.04433697628822686,-0.00646335182837543
2026-05-29,0.07566233212124329,0.016221114469104014,-0.019458492921007986,0.03645982347809773
2026-06-05,-0.07456018464545,-0.09093265791131866,-0.027474460723746597,-0.06246537385419815
2026-06-12,-0.06223155580610695,-0.030402779192179152,0.0004387924681250599,-0.043878691825329996
2026-06-19,-0.03888769306035533,0.0007126311748921754,0.01225737566381202,-0.00037065778179845577
